EmployeeID,Name,Department,JobRole,Gender,Age,Salary,Bonus,HireDate,ExitDate,Attrition,PerformanceRating,AbsenteeismDays
E3402,Employee_2402,Finance,Associate,Male,55,70878.0,5093.454050474487,2019-01-25,,No,1,20
E3403,Employee_2403,Operations,Associate,Female,46,48383.0,5344.542784458403,2021-06-03,,No,5,25
E3404,Employee_2404,IT,Executive,Female,48,171779.0,27919.42435725217,2015-02-15,2020-04-27,Yes,5,11
E3405,Employee_2405,Hr,Executive,Male,38,69979.0,10207.536424703243,2021-05-09,,No,2,17
E3406,Employee_2406,Finance,Analyst,Female,42,161666.0,37373.3103365417,2015-01-01,,No,5,3
E3407,Employee_2407,HR,Manager,Female,45,148243.0,23579.89891539958,2022-01-02,,No,2,18
E3408,Employee_2408,Finance,Specialist,Male,32,54009.0,11511.031035105594,2022-09-13,,No,4,22
E3409,Employee_2409,HR,Executive,Female,35,50860.0,9478.88180254427,2015-10-22,2019-06-26,Yes,2,8
E3410,Employee_2410,Operations,Analyst,Female,26,,,2020-07-12,2024-04-08,Yes,5,25
E3411,Employee_2411,Support,Associate,Female,25,73336.0,12943.4983567656,2020-08-19,,No,2,3
E3412,Employee_2412,Operations,Analyst,Male,58,66375.0,16971.489054161673,2021-02-18,2022-10-11,Yes,5,23
E3413,Employee_2413,Support,Specialist,Female,47,60982.0,11899.406632569602,2021-04-25,,No,5,9
E3414,Employee_2414,Finance,Executive,Male,53,74845.0,12092.374559177964,2015-09-19,,No,2,28
E3415,Employee_2415,sales,Manager,Female,53,119788.0,26165.04271429626,2021-06-29,,No,5,4
E3416,Employee_2416,sales,Executive,Male,40,37464.0,11046.446531809124,2019-07-07,2020-08-26,Yes,1,21
E3417,Employee_2417,sales,Specialist,Male,35,128622.0,36349.33263491019,2020-03-24,2020-11-15,Yes,3,21
E3418,Employee_2418,,Associate,Female,25,117073.0,33944.584110082054,2021-03-06,,No,3,12
E3419,Employee_2419,,Specialist,Male,27,65416.0,15668.33404223575,2018-01-07,,No,5,17
E3420,Employee_2420,IT,Associate,Male,49,125049.0,25693.879425632458,2021-09-06,2026-09-16,Yes,4,7
E3421,Employee_2421,Support,Analyst,Male,34,171503.0,26741.31166184866,2015-09-27,2018-04-21,Yes,5,0
E3422,Employee_2422,IT,Associate,Female,59,,,2018-01-17,,No,1,27
E3423,Employee_2423,sales,Analyst,Female,51,95552.0,21101.13708722175,2021-07-08,,No,2,15
E3424,Employee_2424,sales,Associate,Female,26,111098.0,7182.232610705157,2017-08-20,2021-08-02,Yes,5,8
E3425,Employee_2425,IT,Associate,Female,35,77419.0,17476.67467649069,2016-01-07,2018-08-23,Yes,5,16
E3426,Employee_2426,sales,Manager,Male,27,130965.0,25377.296329700406,2016-04-09,2018-12-17,Yes,4,27
E3427,Employee_2427,Finance,Executive,Female,35,138269.0,9367.762065532701,2020-10-04,,No,4,2
E3428,Employee_2428,Sales,Specialist,Female,54,132281.0,25582.63634811354,2017-03-07,,No,2,20
E3429,Employee_2429,Finance,Manager,Male,49,185798.0,54260.36274218502,2019-04-06,,No,3,9
E3430,Employee_2430,Support,Associate,Male,32,117346.0,17560.819005339978,2015-10-05,,No,5,0
E3431,Employee_2431,sales,Executive ,Male,35,180563.0,48737.59676842018,2022-08-05,,No,2,13
E3432,Employee_2432,Sales,Analyst,Female,53,191017.0,25766.910678540236,2021-05-15,,No,3,22
E3433,Employee_2433,Operations,Associate,Male,22,127445.0,17888.53337477287,2017-07-13,,No,4,13
E3434,Employee_2434,IT,Specialist,Male,23,194838.0,48901.587412336106,2015-10-12,2017-06-23,Yes,1,25
E3435,Employee_2435,sales,Manager,Female,56,182079.0,18946.817294454326,2015-06-11,2017-12-01,Yes,2,25
E3436,Employee_2436,Marketing,Manager,Male,35,187615.0,41742.88405324243,2022-06-24,,No,2,19
E3437,Employee_2437,Operations,Analyst,Male,26,105692.0,8616.611536075316,2017-01-05,2019-06-14,Yes,2,3
E3438,Employee_2438,Sales,Analyst,Male,59,104967.0,14146.249035921652,2018-07-28,2021-04-26,Yes,2,25
E3439,Employee_2439,,Specialist,Female,32,33712.0,4227.4562075542435,2015-07-27,,No,5,18
E3440,Employee_2440,HR,Analyst,Female,24,105033.0,30280.424094098078,2018-04-21,2020-01-03,Yes,1,12
E3441,Employee_2441,,Executive,Male,34,85919.0,17332.48884869603,2016-06-10,,No,5,17
E3442,Employee_2442,Finance,Manager,Female,40,181623.0,23469.576160546087,2018-03-18,,No,1,8
E3443,Employee_2443,sales,Executive,Female,39,189964.0,50804.37906354936,2022-01-09,2026-01-31,Yes,3,28
E3444,Employee_2444,Operations,Manager,Male,23,188187.0,18261.05144768926,2020-11-02,,No,2,6
E3445,Employee_2445,Operations,Executive,Male,37,193878.0,11476.501224876502,2023-02-21,2025-10-09,Yes,1,28
E3446,Employee_2446,IT,Associate,Male,34,132555.0,23251.134830450184,2018-01-18,,No,5,2
E3447,Employee_2447,Sales,Executive,Male,34,34158.0,9077.952990013648,2019-08-15,,No,5,20
E3448,Employee_2448,Marketing,Specialist,Female,42,197751.0,33594.98425772045,2019-05-24,,No,4,3
E3449,Employee_2449,HR,Specialist,Female,31,,,2020-01-08,,No,1,29
E3450,Employee_2450,sales,Analyst,Male,35,145013.0,31041.047393288067,2015-01-16,2015-11-22,Yes,1,10
E3451,Employee_2451,Marketing,Executive,Female,54,147219.0,36388.35685625526,2018-05-05,,No,3,21
E3452,Employee_2452,Finance,Manager,Female,51,59954.0,4312.699968776963,2020-03-05,,No,4,9
E3453,Employee_2453,Finance,Manager,Female,57,93165.0,27246.58836424538,2022-12-24,2023-10-05,Yes,2,22
E3454,Employee_2454,,Executive,Male,53,57326.0,3870.001208578873,2016-10-25,,No,2,6
E3455,Employee_2455,sales,Analyst,Male,33,42937.0,10310.870951519733,2015-10-15,2020-12-26,Yes,4,15
E3456,Employee_2456,sales,Specialist,Female,36,112055.0,31116.323594093272,2017-01-28,,No,3,5
E3457,Employee_2457,Finance,Manager,Female,21,164845.0,23948.24171145885,2019-03-09,,No,4,12
E3458,Employee_2458,Marketing,Manager,Female,37,157872.0,46816.164538571975,2020-12-05,,No,3,13
E3459,Employee_2459,Support,Manager,Male,44,64889.0,4869.421852553525,2022-12-28,2025-02-20,Yes,4,24
E3460,Employee_2460,,Specialist,Male,30,179741.0,31496.85534845445,2016-04-08,,No,2,28
E3461,Employee_2461,IT,Associate,Male,24,149006.0,13727.944838243253,2019-08-18,,No,5,8
E3462,Employee_2462,IT,Analyst,Male,35,112747.0,29831.61753775567,2017-04-07,,No,3,25
E3463,Employee_2463,Sales,Analyst,Male,46,36563.0,9442.91523586086,2022-11-06,,No,3,28
E3464,Employee_2464,Operations,Executive,Male,34,183520.0,49740.67413178492,2016-12-31,,No,1,24
E3465,Employee_2465,,Analyst ,Female,37,,,2019-09-10,,No,2,13
E3466,Employee_2466,Support,Specialist,Female,37,146775.0,15347.875836451436,2017-08-19,,No,2,25
E3467,Employee_2467,Sales,Manager,Male,51,146744.0,34799.765354171606,2016-06-16,,No,5,26
E3468,Employee_2468,Marketing,Associate,Female,45,112297.0,26840.993403268287,2016-01-28,,No,4,25
E3469,Employee_2469,Sales,Manager,Male,57,47167.0,5726.840132233346,2022-10-12,,No,4,8
E3470,Employee_2470,IT,Analyst,Female,43,107670.0,9908.078331238712,2017-11-08,,No,4,22
E3471,Employee_2471,Support,Analyst,Female,47,178317.0,33508.227249641954,2019-08-26,,No,1,6
E3472,Employee_2472,Hr,Executive,Male,42,74361.0,10142.484830770625,2018-11-23,2021-10-19,Yes,2,12
E3473,Employee_2473,HR,Associate,Female,24,157441.0,10618.835904704294,2022-04-10,2025-11-21,Yes,2,3
E3474,Employee_2474,Marketing,Associate,Male,55,160704.0,29605.74544442847,2021-01-18,2023-04-21,Yes,3,24
E3475,Employee_2475,Marketing,Analyst,Female,33,121512.0,8383.121597420244,2017-09-20,,No,5,28
E3476,Employee_2476,Finance,Specialist,Female,57,48371.0,4405.36444544126,2022-03-28,,No,2,19
E3477,Employee_2477,,Associate,Male,38,166126.0,16337.771922975448,2019-12-24,,No,3,9
E3478,Employee_2478,,Manager,Female,21,144186.0,32807.54309772236,2020-06-26,,No,5,20
E3479,Employee_2479,Operations,Executive,Male,41,75076.0,18867.501344216776,2021-11-18,,No,4,28
E3480,Employee_2480,Operations,Manager,Female,45,47335.0,13361.915905804975,2020-06-02,,No,3,16
E3481,Employee_2481,Hr,Analyst,Female,21,102613.0,30397.5073871768,2018-07-04,,No,1,20
E3482,Employee_2482,Marketing,Specialist,Female,42,138558.0,8409.891020451236,2015-10-31,2020-07-06,Yes,1,3
E3483,Employee_2483,HR,Analyst,Male,52,98340.0,10217.748815875651,2021-11-07,,No,1,0
E3484,Employee_2484,Hr,Specialist,Male,36,138177.0,18399.913076891575,2015-06-24,2019-03-12,Yes,2,8
E3485,Employee_2485,Finance,Analyst,Male,24,189914.0,21303.214075975287,2016-10-26,2018-12-26,Yes,3,16
E3486,Employee_2486,Finance,Analyst,Female,38,135626.0,7128.294252323537,2021-08-07,,No,5,15
E3487,Employee_2487,Operations,Specialist,Female,35,167513.0,18405.01826094654,2021-06-09,2026-01-24,Yes,2,29
E3488,Employee_2488,,Associate,Male,25,160223.0,14423.920865972186,2022-08-05,,No,4,22
E3489,Employee_2489,Operations,Executive,Female,33,166072.0,48795.85842727266,2016-09-11,2019-11-07,Yes,5,23
E3490,Employee_2490,Support,Specialist,Female,53,139459.0,27157.428409585315,2015-11-16,,No,4,8
E3491,Employee_2491,Finance,Executive,Male,37,182931.0,54513.30121402393,2015-03-12,2018-01-01,Yes,3,0
E3492,Employee_2492,sales,Executive,Male,52,46238.0,3097.088451167302,2017-02-08,2020-02-05,Yes,4,16
E3493,Employee_2493,sales,Specialist,Male,37,185355.0,26117.805343369448,2021-11-23,2027-02-14,Yes,5,3
E3494,Employee_2494,HR,Analyst,Male,58,101442.0,9139.521826342427,2021-12-06,,No,3,19
E3495,Employee_2495,HR,Executive,Female,26,165546.0,20701.203835766384,2021-06-07,2022-09-04,Yes,4,15
E3496,Employee_2496,IT,Associate,Male,28,73724.0,14186.42607304464,2021-03-10,2026-05-17,Yes,4,15
E3497,Employee_2497,,Manager,Male,56,97388.0,27320.531382664554,2022-06-18,2024-04-22,Yes,4,15
E3498,Employee_2498,Finance,Analyst,Male,43,79334.0,20188.809735696526,2015-06-14,,No,2,7
E3499,Employee_2499,sales,Associate,Male,27,60694.0,16349.130579122671,2016-12-27,,No,2,29
E3500,Employee_2500,Marketing,Analyst,Male,38,92461.0,22460.351194399467,2017-04-21,2022-07-06,Yes,2,6
E3501,Employee_2501,Finance,Analyst,Male,27,91248.0,23807.795275928085,2018-11-21,,No,1,7
E3502,Employee_2502,Operations,Analyst,Male,28,142713.0,28316.13514264816,2019-06-26,,No,1,15
E3503,Employee_2503,Marketing,Analyst,Female,40,169741.0,47727.307254701795,2021-12-01,,No,5,25
E3504,Employee_2504,IT,Executive,Male,35,125825.0,10066.086492636236,2021-05-06,,No,4,10
E3505,Employee_2505,IT,Analyst,Female,26,37485.0,8978.86832638356,2019-09-21,,No,1,24
E3506,Employee_2506,Marketing,Executive,Male,22,121005.0,20555.13844431676,2018-03-30,,No,3,3
E3507,Employee_2507,IT,Manager,Female,44,168518.0,39037.39542084874,2017-07-05,,No,2,19
E3508,Employee_2508,Operations,Executive,Female,36,171378.0,28884.05559714182,2022-03-02,,No,4,24
E3509,Employee_2509,HR,Specialist,female,43,57371.0,5085.4229063776065,2016-02-03,,No,1,1
E3510,Employee_2510,Operations,Associate ,Female,37,98531.0,17011.615799761,2019-09-04,,No,4,12
E3511,Employee_2511,HR,Analyst,Female,24,183222.0,14606.050427478178,2022-01-12,2026-09-02,Yes,1,0
E3512,Employee_2512,Hr,Manager,Male,40,136371.0,21886.321875294972,2019-12-31,,No,3,20
E3513,Employee_2513,Marketing,Analyst,Male,44,183038.0,29472.069095157793,2018-03-22,2021-01-07,Yes,1,16
E3514,Employee_2514,Sales,Manager,Female,41,188907.0,31194.559135744854,2019-01-15,,No,4,10
E3515,Employee_2515,Marketing,Specialist,Male,48,53814.0,4326.889872773153,2022-01-27,,No,3,9
E3516,Employee_2516,Hr,Analyst,Male,57,116796.0,8641.612088685479,2019-11-05,2024-01-01,Yes,3,18
E3517,Employee_2517,Sales,Analyst,Male,39,156259.0,26481.107476010282,2016-01-11,,No,4,28
E3518,Employee_2518,Hr,Executive,Male,41,36218.0,3650.3573242865664,2015-10-31,,No,2,17
E3519,Employee_2519,sales,Analyst,Female,47,153108.0,45847.593012588615,2015-09-25,,No,2,29
E3520,Employee_2520,Marketing,Associate,Male,58,47373.0,11100.85911658696,2022-01-02,,No,1,13
E3521,Employee_2521,IT,Executive,Female,28,,,2015-02-04,,No,1,16
E3522,Employee_2522,Finance,Analyst,Female,52,168231.0,37266.24325247988,2015-09-26,2018-01-10,Yes,3,15
E3523,Employee_2523,IT,Associate,Female,25,132489.0,20405.63235955463,2019-08-22,2023-07-17,Yes,2,21
E3524,Employee_2524,IT,Analyst,Male,32,163407.0,15845.983276045177,2022-05-08,,No,5,29
E3525,Employee_2525,,Analyst,Male,40,136598.0,12751.057246090992,2022-07-09,2026-06-06,Yes,4,7
E3526,Employee_2526,Hr,Manager,Male,42,140033.0,30943.23111340039,2021-10-10,,No,3,20
E3527,Employee_2527,Finance,Specialist,Male,54,48946.0,12803.646844835488,2021-09-02,,No,2,19
E3528,Employee_2528,Operations,Manager,Female,49,109199.0,15291.45504330483,2016-04-04,,No,3,4
E3529,Employee_2529,sales,Executive,Female,57,63434.0,8084.006175436834,2015-03-09,,No,3,20
E3530,Employee_2530,HR,Specialist,Female,44,61147.0,16475.422337514763,2021-03-13,,No,1,20
E3531,Employee_2531,sales,Specialist,Male,30,53088.0,3915.062752138887,2022-04-08,2026-11-03,Yes,1,3
E3532,Employee_2532,Finance,Associate,Female,31,67739.0,10183.473862403005,2017-08-26,,No,5,19
E3533,Employee_2533,sales,Specialist,Female,49,61828.0,7342.697282446916,2018-06-30,2019-03-28,Yes,4,26
E3534,Employee_2534,Marketing,Manager,Female,28,145957.0,21591.70229907897,2017-07-12,,No,3,4
E3535,Employee_2535,Finance,Associate,Male,29,40246.0,2204.4674041274143,2019-07-27,,No,3,28
E3536,Employee_2536,Sales,Specialist,Male,35,44860.0,6795.031145461997,2017-02-13,2018-08-26,Yes,2,29
E3537,Employee_2537,Finance,Manager,Male,42,106955.0,22843.083154918742,2017-07-23,2020-07-27,Yes,1,14
E3538,Employee_2538,Operations,Executive,Female,46,52695.0,14859.582427717081,2019-11-10,2024-03-13,Yes,2,19
E3539,Employee_2539,Marketing,Executive,Female,25,73614.0,21702.295697091988,2018-04-09,,No,1,21
E3540,Employee_2540,,Associate,Male,35,170441.0,44638.98255817236,2019-07-31,,No,1,10
E3541,Employee_2541,Marketing,Associate,Female,29,127686.0,33093.36126710497,2021-12-28,,No,2,13
E3542,Employee_2542,Sales,Analyst,Male,58,79703.0,18041.455213647754,2017-11-05,2022-12-11,Yes,5,28
E3543,Employee_2543,,Analyst,Male,31,58805.0,3828.895326537204,2021-12-30,,No,2,10
E3544,Employee_2544,Operations,Specialist,Female,42,46066.0,5212.3113899065,2021-01-17,2025-02-02,Yes,1,11
E3545,Employee_2545,IT,Manager,Female,35,150356.0,40477.630982678915,2016-03-07,,No,3,11
E3546,Employee_2546,Operations,Manager,Female,32,105842.0,25202.091711618712,2015-08-03,2016-08-30,Yes,2,20
E3547,Employee_2547,sales,Analyst,Female,59,,,2017-07-30,2019-08-23,Yes,4,16
E3548,Employee_2548,IT,Associate,Male,23,174457.0,15698.54813963182,2023-01-05,2025-11-04,Yes,2,19
E3549,Employee_2549,,Analyst,Male,29,192605.0,34181.32315372368,2021-10-27,,No,1,3
E3550,Employee_2550,Hr,Executive,Female,46,117829.0,33943.62996154095,2016-03-28,,No,3,1
E3551,Employee_2551,Support,Associate,Male,55,99192.0,9661.188965401627,2018-10-24,2024-01-12,Yes,4,2
E3552,Employee_2552,IT,Associate ,Male,38,34983.0,9300.607784897998,2017-04-29,,No,5,21
E3553,Employee_2553,Operations,Analyst,Male,59,,,2018-06-04,,No,4,19
E3554,Employee_2554,sales,Specialist,Female,44,130157.0,24335.155275027155,2018-09-14,,No,5,7
E3555,Employee_2555,Sales,Associate,Female,37,49728.0,3129.3940119194517,2023-03-13,,No,2,2
E3556,Employee_2556,Marketing,Executive,Female,48,166352.0,31864.142715791004,2021-11-10,2023-12-14,Yes,5,8
E3557,Employee_2557,HR,Analyst,Female,58,32821.0,7979.891135918043,2021-03-31,,No,3,17
E3558,Employee_2558,Finance,Analyst,Female,39,134472.0,18150.217715818515,2019-12-14,,No,4,25
E3559,Employee_2559,HR,Executive,Male,51,161935.0,24568.134813594126,2018-04-26,,No,2,0
E3560,Employee_2560,Sales,Analyst,Male,34,169201.0,21225.38658347028,2016-03-19,2017-11-26,Yes,4,29
E3561,Employee_2561,HR,Executive,Female,21,198276.0,57907.896258122666,2015-04-10,,No,1,17
E3562,Employee_2562,HR,Manager,Male,30,84391.0,20104.68030005407,2023-02-01,,No,3,19
E3563,Employee_2563,Marketing,Analyst,Female,31,139588.0,27742.01076614529,2023-02-10,,No,2,2
E3564,Employee_2564,HR,Specialist,Male,57,119170.0,25927.330889811026,2015-02-25,,No,2,21
E3565,Employee_2565,HR,Specialist,Female,24,79336.0,9404.764289882429,2021-04-30,,No,1,26
E3566,Employee_2566,sales,Associate,Male,58,96538.0,10372.0590073007,2021-06-06,,No,1,1
E3567,Employee_2567,Hr,Analyst,Male,23,102553.0,29762.30549150238,2019-06-06,2024-05-03,Yes,5,20
E3568,Employee_2568,Hr,Executive,Male,21,166322.0,35280.954354811525,2022-09-10,,No,1,7
E3569,Employee_2569,HR,Analyst,Female,37,150648.0,17010.58595268252,2019-11-03,2024-08-24,Yes,3,7
E3570,Employee_2570,Hr,Specialist,Male,29,118257.0,8208.452381483527,2021-07-17,,No,2,9
E3571,Employee_2571,,Executive,Male,53,159926.0,29875.673222755573,2020-05-17,,No,5,3
E3572,Employee_2572,HR,Analyst,Male,33,42559.0,11287.232284625285,2020-12-20,,No,4,24
E3573,Employee_2573,Sales,Specialist ,Male,58,191201.0,27009.59232931769,2018-09-04,2023-06-03,Yes,1,25
E3574,Employee_2574,IT,Analyst,female,33,126171.0,7507.106282644156,2020-04-02,,No,1,7
E3575,Employee_2575,Finance,Associate,Male,24,185732.0,50626.57114536847,2022-04-28,,No,5,25
E3576,Employee_2576,IT,Associate,Male,57,186738.0,42675.30644601293,2020-09-07,,No,1,22
E3577,Employee_2577,sales,Specialist,Female,43,70262.0,6831.663261562643,2016-10-07,,No,1,21
E3578,Employee_2578,Sales,Analyst ,Female,33,181243.0,47667.40059845545,2020-02-07,,No,5,4
E3579,Employee_2579,Operations,Associate,Female,46,45015.0,11169.365802248474,2019-06-17,,No,5,27
E3580,Employee_2580,Marketing,Specialist,Male,37,113190.0,30046.71494698882,2016-10-10,,No,2,18
E3581,Employee_2581,Finance,Associate,Female,51,158925.0,32632.865726379074,2020-01-17,2022-08-28,Yes,1,9
E3582,Employee_2582,Hr,Associate,female,46,81712.0,15319.128532233653,2022-07-12,,No,1,5
E3583,Employee_2583,Marketing,Manager,Male,38,54512.0,9338.631353596495,2020-10-15,,No,1,15
E3584,Employee_2584,Operations,Associate,Female,28,60011.0,4236.071325774798,2022-07-31,,No,1,29
E3585,Employee_2585,Marketing,Executive,Female,32,176396.0,51912.80210800052,2020-11-17,,No,5,21
E3586,Employee_2586,sales,Analyst,Male,45,77452.0,4509.788367480554,2021-06-29,,No,5,16
E3587,Employee_2587,Operations,Manager,Male,22,176375.0,10545.044311717407,2016-04-28,,No,1,8
E3588,Employee_2588,HR,Associate,Female,24,127180.0,9965.42503338403,2022-01-09,2022-12-03,Yes,1,18
E3589,Employee_2589,Sales,Executive,Male,23,198768.0,48506.31924823912,2020-07-21,,No,1,15
E3590,Employee_2590,Support,Manager,Female,42,167181.0,32248.751612055206,2022-01-07,2025-12-15,Yes,4,24
E3591,Employee_2591,Finance,Executive,Female,32,193024.0,29486.47003695243,2016-08-08,,No,3,22
E3592,Employee_2592,sales,Associate ,Female,49,107259.0,7199.963291371892,2017-07-02,2021-09-05,Yes,2,16
E3593,Employee_2593,Support,Manager,Male,28,35397.0,9946.86223213843,2019-10-20,2024-03-23,Yes,5,19
E3594,Employee_2594,Operations,Specialist,Female,26,44071.0,11951.223396394045,2020-10-19,,No,1,10
E3595,Employee_2595,Support,Manager,Male,43,61087.0,10504.1155407952,2018-03-12,,No,3,3
E3596,Employee_2596,Support,Executive,Male,48,90582.0,9372.875898075346,2018-05-10,,No,1,29
E3597,Employee_2597,IT,Specialist,Male,55,130592.0,20485.00500930067,2016-09-25,,No,5,20
E3598,Employee_2598,,Analyst,Male,52,92185.0,9444.96589055085,2022-01-18,,No,1,26
E3599,Employee_2599,Marketing,Executive,Male,38,83106.0,6142.9609622117605,2016-03-28,,No,3,15
E3600,Employee_2600,Hr,Executive,Female,50,113470.0,13871.887200579893,2017-06-13,,No,4,1
E3601,Employee_2601,IT,Analyst,Female,47,62959.0,18237.501219907554,2020-02-03,2025-07-22,Yes,5,25
E3602,Employee_2602,Sales,Manager,Male,28,134213.0,29515.959593944503,2020-04-25,,No,5,15
E3603,Employee_2603,Marketing,Analyst,Male,35,193394.0,28979.865984883614,2020-10-22,,No,5,22
E3604,Employee_2604,Finance,Analyst,Female,35,54657.0,8631.747426105974,2015-10-05,2018-08-09,Yes,4,29
E3605,Employee_2605,sales,Manager,Male,39,,,2019-11-25,,No,5,28
E3606,Employee_2606,Operations,Executive,Female,43,146832.0,43522.23892617944,2018-10-08,,No,3,27
E3607,Employee_2607,Hr,Associate,Male,21,31783.0,5565.957312555005,2021-10-06,,No,3,12
E3608,Employee_2608,,Executive,Male,44,,,2018-05-19,2019-05-14,Yes,3,17
E3609,Employee_2609,Hr,Analyst,Female,53,179151.0,14336.142543249993,2015-12-23,,No,1,11
E3610,Employee_2610,Operations,Analyst,Male,29,79393.0,16993.073570887453,2020-11-14,,No,3,21
E3611,Employee_2611,sales,Manager,male,54,78838.0,13731.72946325834,2017-10-22,2021-12-11,Yes,2,8
E3612,Employee_2612,Finance,Executive,Male,28,88073.0,21464.00147314312,2022-04-18,,No,4,27
E3613,Employee_2613,HR,Analyst,Male,40,45624.0,9223.9040025974,2017-11-04,,No,2,23
E3614,Employee_2614,HR,Analyst,Female,53,62743.0,18108.57765126412,2017-02-11,,No,5,2
E3615,Employee_2615,Support,Manager,female,41,48883.0,5924.624173610198,2022-12-05,2026-04-04,Yes,2,29
E3616,Employee_2616,Operations,Manager,Female,55,189429.0,34442.886872363575,2020-02-15,,No,2,9
E3617,Employee_2617,sales,Specialist,Male,35,191729.0,31448.608036008914,2016-07-14,,No,4,0
E3618,Employee_2618,Hr,Analyst,Male,21,102035.0,29552.302029972718,2020-02-07,2023-08-18,Yes,2,18
E3619,Employee_2619,IT,Manager,Female,45,45784.0,11760.54706537869,2015-01-12,,No,1,4
E3620,Employee_2620,Marketing,Executive,Female,34,91217.0,16834.106275807393,2021-03-06,,No,3,22
